STATE_UT_NAME,AC_NO,AC_NAME,CANDIDATE_NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL_VOTES,POSTAL_VOTES,TOTAL_VOTES,VOTES_POLLED_PCT,TOTAL_ELECTORS
Tamil Nadu,181,Thirumayam,U.SIVARAMAN,MALE,37.0,GENERAL,NTK,Ganna Kisan,11019,42,11061,6.36,227883
Tamil Nadu,181,Thirumayam,S.MUNIARAJU,MALE,43.0,GENERAL,AMMKMNKZ,Pressure Cooker,1485,18,1503,0.86,227883
Tamil Nadu,181,Thirumayam,R.THIRUMENI,MALE,44.0,GENERAL,MNM,Battery torch,1350,6,1356,0.78,227883
Tamil Nadu,181,Thirumayam,NOTA,,,,NOTA,NOTA,568,1,569,0.33,227883
Tamil Nadu,181,Thirumayam,S. GANDIPAN,MALE,47.0,GENERAL,MIDP,CCTV Camera,554,0,554,0.32,227883
Tamil Nadu,181,Thirumayam,M.SELVAKUMAR,MALE,28.0,GENERAL,IND,Black Board,456,0,456,0.26,227883
Tamil Nadu,181,Thirumayam,C. ALAGU SUBBIAH,MALE,57.0,GENERAL,IND,Grapes,408,4,412,0.24,227883
Tamil Nadu,181,Thirumayam,M. DURAIRAJAN,MALE,52.0,GENERAL,IND,Bat,365,0,365,0.21,227883
Tamil Nadu,181,Thirumayam,M.SELVAKUMAR,MALE,26.0,GENERAL,IND,Stapler,315,0,315,0.18,227883
Tamil Nadu,181,Thirumayam,R.SIVAKUMAR,MALE,56.0,SC,PT,Television,236,2,238,0.14,227883
Tamil Nadu,181,Thirumayam,S.SELVAKUMAR,MALE,28.0,GENERAL,IND,Stool,109,0,109,0.06,227883
Tamil Nadu,181,Thirumayam,R. PALANIYAPPAN,MALE,36.0,GENERAL,IND,Chappals,92,0,92,0.05,227883
Tamil Nadu,181,Thirumayam,M.SELVAKUMAR,MALE,27.0,GENERAL,IND,Gift Pack,87,0,87,0.05,227883
Tamil Nadu,181,Thirumayam,S.PURACHIBALAN,MALE,67.0,GENERAL,ADK,Hat,74,0,74,0.04,227883
Tamil Nadu,181,Thirumayam,MUTHUADAIKKAN @ ADAIKKALAM,MALE,54.0,GENERAL,IND,Jackfruit,73,1,74,0.04,227883
Tamil Nadu,181,Thirumayam,R.SUNDARAM,MALE,67.0,GENERAL,IND,Ring,69,1,70,0.04,227883
Tamil Nadu,181,Thirumayam,S.MANIKANDAN,MALE,29.0,SC,IND,Carrom Board,66,0,66,0.04,227883
Tamil Nadu,181,Thirumayam,M.KARTHICK,MALE,32.0,GENERAL,IND,Auto- Rickshaw,65,0,65,0.04,227883
Tamil Nadu,181,Thirumayam,K.SELVAKUMAR,MALE,33.0,GENERAL,IND,PILLOW,54,0,54,0.03,227883
Tamil Nadu,181,Thirumayam,AL.MATHIALAGAN,MALE,27.0,GENERAL,IND,Whistle,51,0,51,0.03,227883
Tamil Nadu,182,Alangudi,SIVA.V.MEYYANATHAN,MALE,52.0,GENERAL,DMK,Rising Sun,86743,1192,87935,51.17,217344
Tamil Nadu,182,Alangudi,DHARMA THANGAVEL,MALE,43.0,GENERAL,ADMK,Two Leaves,61918,170,62088,36.13,217344
Tamil Nadu,182,Alangudi,C.THIRUCHELVAM,MALE,55.0,GENERAL,NTK,Ganna Kisan,15403,74,15477,9.01,217344
Tamil Nadu,182,Alangudi,D.VIDANGAR,MALE,61.0,GENERAL,AMMKMNKZ,Pressure Cooker,2899,25,2924,1.7,217344
Tamil Nadu,182,Alangudi,N.VAIRAVAN,MALE,32.0,GENERAL,MNM,Battery torch,1221,9,1230,0.72,217344
Tamil Nadu,182,Alangudi,NOTA,,,,NOTA,NOTA,699,3,702,0.41,217344
Tamil Nadu,182,Alangudi,M.CHINNADURAI,MALE,51.0,SC,BSP,Elephant,442,2,444,0.26,217344
Tamil Nadu,182,Alangudi,V.KANNADASAN,MALE,30.0,GENERAL,IND,COCONUT FARM,343,0,343,0.2,217344
Tamil Nadu,182,Alangudi,T.VINAYAGAMOORTHY,MALE,49.0,GENERAL,IND,Football,199,0,199,0.12,217344
Tamil Nadu,182,Alangudi,P.BALAMURUGAN,MALE,33.0,GENERAL,MIDP,CCTV Camera,179,1,180,0.1,217344
Tamil Nadu,182,Alangudi,G.MANIMEGALAI,FEMALE,43.0,GENERAL,CPI(ML)(L),Flag with Three Stars,163,2,165,0.1,217344
Tamil Nadu,182,Alangudi,C.JAYA,FEMALE,32.0,SC,AMPK,Glass Tumbler,154,1,155,0.09,217344
Tamil Nadu,183,Aranthangi,RAMACHANDRAN T,MALE,40.0,GENERAL,INC,Hand,80902,933,81835,48.7,237024
Tamil Nadu,183,Aranthangi,RAJANAYAGAM M,MALE,56.0,GENERAL,ADMK,Two Leaves,50655,287,50942,30.31,237024
Tamil Nadu,183,Aranthangi,HUMAYUN KABIR M I,MALE,53.0,GENERAL,NTK,Ganna Kisan,18398,62,18460,10.98,237024
Tamil Nadu,183,Aranthangi,SIVASHANMUGAM K,MALE,69.0,GENERAL,AMMKMNKZ,Pressure Cooker,4678,21,4699,2.8,237024
Tamil Nadu,183,Aranthangi,VELRAJ. K P,MALE,45.0,GENERAL,IND,Hat,3150,14,3164,1.88,237024
Tamil Nadu,183,Aranthangi,MUTHUSELVAM V,MALE,50.0,GENERAL,IND,Ring,2159,5,2164,1.29,237024
Tamil Nadu,183,Aranthangi,"DHETCHENA MOORTHY, Dr. S",MALE,40.0,GENERAL,IND,BUCKET,1064,16,1080,0.64,237024
Tamil Nadu,183,Aranthangi,SHAIK MOHAMED B,MALE,54.0,GENERAL,MNM,Battery Torch,960,6,966,0.57,237024
Tamil Nadu,183,Aranthangi,JEEVA A,MALE,52.0,SC,BSP,Elephant,633,3,636,0.38,237024
Tamil Nadu,183,Aranthangi,AMALADOSS SANDHIYAGU,MALE,62.0,GENERAL,PT,Television,599,13,612,0.36,237024
Tamil Nadu,183,Aranthangi,NOTA,,,,NOTA,NOTA,524,0,524,0.31,237024
Tamil Nadu,183,Aranthangi,PANDIYAN V,MALE,43.0,GENERAL,IND,Bicycle Pump,505,0,505,0.3,237024
Tamil Nadu,183,Aranthangi,MAHENDRAN K,MALE,48.0,GENERAL,IND,Gas Cylinder,493,0,493,0.29,237024
Tamil Nadu,183,Aranthangi,SELVAKUMAR K,MALE,39.0,GENERAL,IND,Cake,391,0,391,0.23,237024
Tamil Nadu,183,Aranthangi,MUTHUKKARUPPAIAH K,MALE,68.0,GENERAL,IND,Grapes,334,0,334,0.2,237024
Tamil Nadu,183,Aranthangi,RAMASAMY R S,MALE,41.0,GENERAL,IND,COCONUT FARM,212,0,212,0.13,237024
Tamil Nadu,183,Aranthangi,SYED SULTHAN IBRAHIM A,MALE,37.0,GENERAL,IND,Brush,201,1,202,0.12,237024
Tamil Nadu,183,Aranthangi,TILLAINATHAN R,MALE,51.0,GENERAL,IND,Auto- Rickshaw,179,1,180,0.11,237024
Tamil Nadu,183,Aranthangi,RAMALINGASWAMI ADIHITHAN. PPC,MALE,48.0,GENERAL,AIJYMKG,Mixee,167,1,168,0.1,237024
Tamil Nadu,183,Aranthangi,SAKTHIVEL K,MALE,62.0,GENERAL,MMKA,Matchbox,162,0,162,0.1,237024
Tamil Nadu,183,Aranthangi,ARJUNAN R,MALE,43.0,GENERAL,IND,FLUTE,140,0,140,0.08,237024
Tamil Nadu,183,Aranthangi,KUMARAPPAN B,MALE,38.0,GENERAL,MIDP,CCTV Camera,125,0,125,0.07,237024
Tamil Nadu,183,Aranthangi,JEGADEESAN R,MALE,53.0,GENERAL,IND,Brief Case,54,0,54,0.03,237024
Tamil Nadu,184,Karaikudi,S.Mangudi,MALE,58.0,GENERAL,INC,Hand,73777,2177,75954,35.75,317276
Tamil Nadu,184,Karaikudi,H.Raja,MALE,63.0,GENERAL,BJP,Lotus,53863,502,54365,25.59,317276
Tamil Nadu,184,Karaikudi,Dherpoki V Pandi,MALE,45.0,GENERAL,AMMKMNKZ,Pressure Cooker,44561,303,44864,21.12,317276
Tamil Nadu,184,Karaikudi,N.Durai Manickam,MALE,47.0,GENERAL,NTK,Ganna Kisan,23725,147,23872,11.24,317276
Tamil Nadu,184,Karaikudi,S.Rajkumar,MALE,47.0,GENERAL,MNM,Battery Torch,8260,91,8351,3.93,317276
Tamil Nadu,184,Karaikudi,NOTA,,,,NOTA,NOTA,1329,20,1349,0.63,317276
Tamil Nadu,184,Karaikudi,B.Vanitha,FEMALE,36.0,SC,PT,Television,698,4,702,0.33,317276
Tamil Nadu,184,Karaikudi,N.Baluswamy,MALE,49.0,SC,BSP,Elephant,649,3,652,0.31,317276
Tamil Nadu,184,Karaikudi,N.Meenal,FEMALE,51.0,SC,IND,Gift Pack,543,5,548,0.26,317276
Tamil Nadu,184,Karaikudi,K.Velu,MALE,40.0,GENERAL,IND,Kettle,498,6,504,0.24,317276
Tamil Nadu,184,Karaikudi,M.Naina Mohamed,MALE,26.0,GENERAL,IND,Auto- Rickshaw,412,4,416,0.2,317276
Tamil Nadu,184,Karaikudi,A.Ganesan,MALE,59.0,SC,IND,Gas Cylinder,340,6,346,0.16,317276
Tamil Nadu,184,Karaikudi,Rajkumar.G,MALE,36.0,GENERAL,AMGRDMK,Pan,338,3,341,0.16,317276
Tamil Nadu,184,Karaikudi,A.Paramasivam,MALE,47.0,GENERAL,IND,Baby Walker,192,0,192,0.09,317276
Tamil Nadu,185,Tiruppattur,KR.PERIYAKARUPPAN,MALE,61.0,GENERAL,DMK,Rising Sun,102261,1421,103682,49.19,291771
Tamil Nadu,185,Tiruppattur,MARUDHU ALAGURAJ,MALE,52.0,GENERAL,ADMK,Two Leaves,65915,393,66308,31.46,291771
Tamil Nadu,185,Tiruppattur,KOTTAIKUMAR,MALE,53.0,GENERAL,NTK,Ganna Kisan,14518,53,14571,6.91,291771
Tamil Nadu,185,Tiruppattur,C.PARAMASIVAM,MALE,48.0,GENERAL,IND,Pot,13186,16,13202,6.26,291771
Tamil Nadu,185,Tiruppattur,K.K.UMADHEVAN,MALE,67.0,GENERAL,AMMKMNKZ,Pressure Cooker,7396,52,7448,3.53,291771
Tamil Nadu,185,Tiruppattur,A.AMALAN SAVARIMUTHU,MALE,48.0,GENERAL,IJK,Auto- Rickshaw,856,6,862,0.41,291771
Tamil Nadu,185,Tiruppattur,NOTA,,,,NOTA,NOTA,845,8,853,0.4,291771
Tamil Nadu,185,Tiruppattur,PERIYASAMY,MALE,44.0,GENERAL,IND,Water Melon,604,1,605,0.29,291771
Tamil Nadu,185,Tiruppattur,A.PARTHASARATHY,MALE,37.0,GENERAL,IND,Iron,465,0,465,0.22,291771
Tamil Nadu,185,Tiruppattur,A.MALLIKA,FEMALE,58.0,GENERAL,IND,Brief Case,444,0,444,0.21,291771
Tamil Nadu,185,Tiruppattur,K.S.K.RAJESH,MALE,45.0,GENERAL,IND,DIAMOND,352,0,352,0.17,291771
Tamil Nadu,185,Tiruppattur,PALANIAPPAN,MALE,56.0,GENERAL,IND,Violin,333,0,333,0.16,291771
Tamil Nadu,185,Tiruppattur,M.SARASWATHI,FEMALE,39.0,SC,PT,Television,240,1,241,0.11,291771
Tamil Nadu,185,Tiruppattur,P.SELVARAJ,MALE,53.0,GENERAL,IND,Whistle,221,0,221,0.1,291771
Tamil Nadu,185,Tiruppattur,P.RAJESWARI,FEMALE,42.0,GENERAL,IND,COCONUT FARM,152,0,152,0.07,291771
Tamil Nadu,185,Tiruppattur,K.VEERAPANDIAN,MALE,53.0,GENERAL,MIDP,CCTV Camera,143,1,144,0.07,291771
Tamil Nadu,185,Tiruppattur,M.MOHAMED RABEEK,MALE,50.0,GENERAL,IND,Lighter,122,0,122,0.06,291771
Tamil Nadu,185,Tiruppattur,P.JEYACHANDRAN,MALE,37.0,GENERAL,IND,Table,115,0,115,0.05,291771
Tamil Nadu,185,Tiruppattur,S.MURUGAN,MALE,38.0,SC,AMPK,Glass Tumbler,95,1,96,0.05,291771
Tamil Nadu,185,Tiruppattur,G.ABDUL KISHORE BABU,MALE,30.0,GENERAL,IND,Pen Drive,84,1,85,0.04,291771
Tamil Nadu,185,Tiruppattur,A.KARTHIKA,FEMALE,30.0,GENERAL,IND,Baby Walker,80,0,80,0.04,291771
Tamil Nadu,185,Tiruppattur,RM.MURUGESAN,MALE,49.0,GENERAL,IND,Batsman,69,0,69,0.03,291771
Tamil Nadu,185,Tiruppattur,C.KANNAN,MALE,47.0,GENERAL,IND,Bread Toaster,67,1,68,0.03,291771
Tamil Nadu,185,Tiruppattur,J.VEERAYI,FEMALE,48.0,GENERAL,IND,Almirah,65,0,65,0.03,291771
Tamil Nadu,185,Tiruppattur,MUTHULAKSHMI,FEMALE,34.0,GENERAL,IND,Spanner,65,0,65,0.03,291771
Tamil Nadu,185,Tiruppattur,ANANDHAN K,MALE,46.0,GENERAL,IND,COMPUTER,62,0,62,0.03,291771
Tamil Nadu,185,Tiruppattur,RENUKA,FEMALE,53.0,GENERAL,IND,Dish Antenna,56,0,56,0.03,291771
Tamil Nadu,186,Sivaganga,PR. Senthilnathan,MALE,53.0,GENERAL,ADMK,Two Leaves,81267,886,82153,40.66,301163
Tamil Nadu,186,Sivaganga,S. Gunasekaran,MALE,65.0,GENERAL,CPI,Ears of Corn And Sickle,69101,1799,70900,35.09,301163
Tamil Nadu,186,Sivaganga,R. Mallika,FEMALE,36.0,GENERAL,NTK,Ganna Kisan,22301,199,22500,11.14,301163
Tamil Nadu,186,Sivaganga,K. Anbarasan,MALE,39.0,GENERAL,AMMKMNKZ,Pressure Cooker,19631,193,19824,9.81,301163
Tamil Nadu,186,Sivaganga,Joseph. C,MALE,40.0,GENERAL,MNM,Battery torch,2076,29,2105,1.04,301163
Tamil Nadu,186,Sivaganga,P. Viswanathan,MALE,67.0,GENERAL,IND,Spanner,1318,14,1332,0.66,301163
Tamil Nadu,186,Sivaganga,NOTA,,,,NOTA,NOTA,1258,12,1270,0.63,301163
Tamil Nadu,186,Sivaganga,N. Pandimuthu,FEMALE,52.0,GENERAL,MIDP,CCTV Camera,369,4,373,0.18,301163
Tamil Nadu,186,Sivaganga,Dr. A. Parthasarathy,MALE,42.0,GENERAL,IND,Auto- Rickshaw,342,3,345,0.17,301163
Tamil Nadu,186,Sivaganga,Vimalraj,MALE,26.0,GENERAL,IND,Water Tank,307,2,309,0.15,301163
Tamil Nadu,186,Sivaganga,Vadivel. C,MALE,41.0,GENERAL,AMPK,Glass Tumbler,239,2,241,0.12,301163
Tamil Nadu,186,Sivaganga,M. Ravi,MALE,41.0,GENERAL,IND,Brick,175,0,175,0.09,301163
Tamil Nadu,186,Sivaganga,R. Gunasekaran,MALE,27.0,GENERAL,IND,Funnel,145,10,155,0.08,301163
Tamil Nadu,186,Sivaganga,M. Thirukumaran,MALE,40.0,GENERAL,IND,CALCULATOR,124,3,127,0.06,301163
Tamil Nadu,186,Sivaganga,K. Kalaiselvam,MALE,36.0,GENERAL,IND,Saw,120,3,123,0.06,301163
Tamil Nadu,186,Sivaganga,C. Kaningprabhu,MALE,35.0,SC,IND,Tooth Paste,109,3,112,0.06,301163
Tamil Nadu,187,Manamadurai,Tamilarasi A.,FEMALE,44.0,SC,DMK,Rising Sun,87827,1537,89364,44.01,278605
Tamil Nadu,187,Manamadurai,Nagarajan S.,MALE,52.0,SC,ADMK,Two Leaves,74433,840,75273,37.07,278605
Tamil Nadu,187,Manamadurai,Shanmugapriya M.,FEMALE,28.0,SC,NTK,Ganna Kisan,22916,312,23228,11.44,278605
Tamil Nadu,187,Manamadurai,Mariappankennady S.,MALE,45.0,SC,AMMKMNKZ,Pressure Cooker,10074,157,10231,5.04,278605
Tamil Nadu,187,Manamadurai,Sivasankari P.,FEMALE,42.0,SC,MNM,Battery Torch,2219,38,2257,1.11,278605
Tamil Nadu,187,Manamadurai,NOTA,,,,NOTA,NOTA,1320,15,1335,0.66,278605
Tamil Nadu,187,Manamadurai,Rajaiah C.,MALE,57.0,SC,IND,Television,367,2,369,0.18,278605
Tamil Nadu,187,Manamadurai,Chandrasekar M.,MALE,52.0,SC,AMPK,Glass Tumbler,226,3,229,0.11,278605
Tamil Nadu,187,Manamadurai,Muthumari K.,MALE,38.0,SC,IND,Gift Pack,185,0,185,0.09,278605
Tamil Nadu,187,Manamadurai,Thamaraiselvi S.,FEMALE,27.0,SC,IND,Pineapple,140,2,142,0.07,278605
Tamil Nadu,187,Manamadurai,Muralitharan M.,MALE,38.0,SC,AMGRDMK,Pan,128,0,128,0.06,278605
Tamil Nadu,187,Manamadurai,Duraipandi M.,MALE,36.0,SC,IND,Binoculars,125,0,125,0.06,278605
Tamil Nadu,187,Manamadurai,Rajendran A.,MALE,46.0,SC,MIDP,CCTV Camera,104,7,111,0.05,278605
Tamil Nadu,187,Manamadurai,Karuppaiah S.,MALE,58.0,SC,IND,CUBE,83,1,84,0.04,278605
Tamil Nadu,188,Melur,PERIYAPULLAN @ SELVAM P.,MALE,49.0,GENERAL,ADMK,Two Leaves,83126,218,83344,45.6,244996
Tamil Nadu,188,Melur,RAVICHANDRAN T.,MALE,65.0,GENERAL,INC,Hand,47727,455,48182,26.36,244996
Tamil Nadu,188,Melur,SELVARAJ A.,MALE,57.0,GENERAL,AMMKMNKZ,Pressure Cooker,34027,235,34262,18.74,244996
Tamil Nadu,188,Melur,KARUPPUSAMY P.,MALE,42.0,GENERAL,NTK,Ganna Kisan,10606,63,10669,5.84,244996
Tamil Nadu,188,Melur,KATHIRESAN K.,MALE,44.0,GENERAL,MNM,Battery torch,2161,15,2176,1.19,244996
Tamil Nadu,188,Melur,NOTA,,,,NOTA,NOTA,875,9,884,0.48,244996
Tamil Nadu,188,Melur,PANDI K.,MALE,56.0,SC,IND,Peas,736,0,736,0.4,244996
Tamil Nadu,188,Melur,BALAN T.,MALE,42.0,GENERAL,IND,Whistle,630,0,630,0.34,244996
Tamil Nadu,188,Melur,GOBALAKRISHNAN M.,MALE,43.0,GENERAL,IND,Tractor Chalata Kisan,350,0,350,0.19,244996
Tamil Nadu,188,Melur,MOHANRAM C.,MALE,55.0,GENERAL,IND,Camera,342,0,342,0.19,244996
Tamil Nadu,188,Melur,DHINAKARAN S.,MALE,31.0,GENERAL,IND,Ring,274,0,274,0.15,244996
Tamil Nadu,188,Melur,SENTHILRAJ K.,MALE,33.0,GENERAL,MIDP,CCTV Camera,270,0,270,0.15,244996
Tamil Nadu,188,Melur,KANNAN P.,MALE,44.0,GENERAL,IND,Water Tank,257,1,258,0.14,244996
Tamil Nadu,188,Melur,NAGENDRAN N.,MALE,27.0,GENERAL,IND,CALCULATOR,199,1,200,0.11,244996
Tamil Nadu,188,Melur,SIVASAMY R.,MALE,42.0,GENERAL,IND,Helicopter,109,1,110,0.06,244996
Tamil Nadu,188,Melur,DHARMAR P.,MALE,38.0,SC,IND,Ginger,95,0,95,0.05,244996
Tamil Nadu,189,Madurai East,MOORTHY P,MALE,62.0,GENERAL,DMK,Rising Sun,120459,2270,122729,51.59,329209
Tamil Nadu,189,Madurai East,GOPALAKRISHNAN R,MALE,52.0,GENERAL,ADMK,Two Leaves,72588,537,73125,30.74,329209
Tamil Nadu,189,Madurai East,LATHA J,FEMALE,47.0,GENERAL,NTK,Ganna Kisan,17504,164,17668,7.43,329209
Tamil Nadu,189,Madurai East,MUTHUKRISHNAN I,MALE,46.0,GENERAL,MNM,Battery torch,11864,129,11993,5.04,329209
Tamil Nadu,189,Madurai East,SARAVANAN T,MALE,53.0,GENERAL,AMMKMNKZ,Pressure Cooker,6636,93,6729,2.83,329209
Tamil Nadu,189,Madurai East,NOTA,,,,NOTA,NOTA,1923,21,1944,0.82,329209
Tamil Nadu,189,Madurai East,BALAMURUGAN A,MALE,46.0,SC,PT,Television,1737,18,1755,0.74,329209
Tamil Nadu,189,Madurai East,PALANIAMMAL P,FEMALE,27.0,SC,IND,Gift Pack,345,4,349,0.15,329209
Tamil Nadu,189,Madurai East,CHANDRASEKARAN V,MALE,47.0,GENERAL,IND,Peas,345,1,346,0.15,329209
Tamil Nadu,189,Madurai East,MUSTAK MOHAMED.A.K,MALE,63.0,GENERAL,TPSTP,Tractor Chalata Kisan,306,2,308,0.13,329209
Tamil Nadu,189,Madurai East,GANDHI K,MALE,47.0,GENERAL,IND,Gas Cylinder,232,1,233,0.1,329209
Tamil Nadu,189,Madurai East,JEYAKUMAR P,MALE,50.0,GENERAL,IND,Bat,231,1,232,0.1,329209
Tamil Nadu,189,Madurai East,MUTHU KRISHNAN M,MALE,38.0,GENERAL,AMPK,Glass Tumbler,151,1,152,0.06,329209
Tamil Nadu,189,Madurai East,RAJA P,MALE,42.0,GENERAL,MIDP,CCTV Camera,120,2,122,0.05,329209
Tamil Nadu,189,Madurai East,PRABAHARAN M,MALE,35.0,SC,BHUDRP,BUCKET,109,3,112,0.05,329209
Tamil Nadu,189,Madurai East,DINESH G,MALE,29.0,GENERAL,IND,Electric Pole,95,0,95,0.04,329209
Tamil Nadu,190,Sholavandan,VENKATESAN A,MALE,45.0,SC,DMK,Rising Sun,83247,993,84240,48.04,218730
Tamil Nadu,190,Sholavandan,MANICKAM K,MALE,55.0,SC,ADMK,Two Leaves,66792,403,67195,38.32,218730
Tamil Nadu,190,Sholavandan,SENGANNAN G,MALE,50.0,SC,NTK,Ganna Kisan,13783,153,13936,7.95,218730
Tamil Nadu,190,Sholavandan,JEYALAKSHMI M,FEMALE,44.0,SC,DMDK,Nagara,3534,48,3582,2.04,218730
Tamil Nadu,190,Sholavandan,YOGANATHAN S,MALE,42.0,SC,MNM,Battery torch,3000,31,3031,1.73,218730
Tamil Nadu,190,Sholavandan,NOTA,,,,NOTA,NOTA,946,15,961,0.55,218730
Tamil Nadu,190,Sholavandan,MOORTHI M,MALE,48.0,SC,IND,Diesel Pump,363,0,363,0.21,218730
Tamil Nadu,190,Sholavandan,RAJKUMAR V,MALE,27.0,SC,IND,Helmet,347,6,353,0.2,218730
Tamil Nadu,190,Sholavandan,KANDAVEL S,MALE,44.0,SC,IND,Peas,292,2,294,0.17,218730
Tamil Nadu,190,Sholavandan,INDURANI S,FEMALE,46.0,SC,PT,Television,248,2,250,0.14,218730
Tamil Nadu,190,Sholavandan,MOORTHY P,MALE,43.0,SC,IND,Tent,200,0,200,0.11,218730
Tamil Nadu,190,Sholavandan,SILAMBARASAN P,MALE,33.0,SC,BHUDRP,BUCKET,143,3,146,0.08,218730
Tamil Nadu,190,Sholavandan,MALAICHAMY A,MALE,51.0,SC,IND,Truck,133,0,133,0.08,218730
Tamil Nadu,190,Sholavandan,ESWARI T,FEMALE,47.0,SC,CPI(ML)(L),Flag with Three Stars,121,4,125,0.07,218730
Tamil Nadu,190,Sholavandan,KATHIRESAN P,MALE,32.0,SC,IND,Gas Stove,102,2,104,0.06,218730
Tamil Nadu,190,Sholavandan,VARATHARAJAN C,MALE,50.0,SC,IND,Matchbox,89,0,89,0.05,218730
Tamil Nadu,190,Sholavandan,DHANAGOPAL S,MALE,39.0,SC,IND,Neck Tie,86,2,88,0.05,218730
Tamil Nadu,190,Sholavandan,KRISHNASAMY P,MALE,55.0,SC,IND,COMPUTER,81,3,84,0.05,218730
Tamil Nadu,190,Sholavandan,RAJKUMAR K,MALE,36.0,SC,MIDP,CCTV Camera,71,0,71,0.04,218730
Tamil Nadu,190,Sholavandan,SEKAR N,MALE,52.0,SC,IND,Iron,70,0,70,0.04,218730
Tamil Nadu,190,Sholavandan,VETRIVEL J,MALE,39.0,SC,IND,Room Cooler,46,0,46,0.03,218730
Tamil Nadu,191,Madurai North,THALAPATHI G,MALE,65.0,GENERAL,DMK,Rising Sun,71949,1061,73010,46.64,243596
Tamil Nadu,191,Madurai North,SARAVANAN P,MALE,50.0,GENERAL,BJP,Lotus,49700,394,50094,32.0,243596
Tamil Nadu,191,Madurai North,ANBARASI S,FEMALE,34.0,GENERAL,NTK,Ganna Kisan,15178,133,15311,9.78,243596
Tamil Nadu,191,Madurai North,ALAGAR M,MALE,53.0,GENERAL,MNM,Battery torch,12019,83,12102,7.73,243596
Tamil Nadu,191,Madurai North,JEYAPAL M,MALE,61.0,GENERAL,AMMKMNKZ,Pressure Cooker,3235,45,3280,2.1,243596
Tamil Nadu,191,Madurai North,NOTA,,,,NOTA,NOTA,1548,16,1564,1.0,243596
Tamil Nadu,191,Madurai North,NATARAJAN R,MALE,47.0,GENERAL,IND,Petrol Pump,167,1,168,0.11,243596
Tamil Nadu,191,Madurai North,VASANTHAKUMAR S,MALE,52.0,GENERAL,ADK,Hat,167,0,167,0.11,243596
Tamil Nadu,191,Madurai North,SANKARAPANDI P,MALE,35.0,GENERAL,IND,Television,161,2,163,0.1,243596
Tamil Nadu,191,Madurai North,ABUBAKKAR SITHICK J,MALE,46.0,GENERAL,IND,Camera,138,1,139,0.09,243596
Tamil Nadu,191,Madurai North,THEIVAMMAL K,FEMALE,38.0,SC,IND,Matchbox,124,1,125,0.08,243596
Tamil Nadu,191,Madurai North,VOLTAIRE M J,MALE,52.0,GENERAL,SUCI,Gas Cylinder,114,1,115,0.07,243596
Tamil Nadu,191,Madurai North,ISMAIL D,MALE,39.0,GENERAL,IND,Funnel,105,0,105,0.07,243596
Tamil Nadu,191,Madurai North,RAAM VISHWAKARMA T,MALE,65.0,GENERAL,IND,Helmet,93,1,94,0.06,243596
Tamil Nadu,191,Madurai North,KESAVARAJAH J,MALE,30.0,GENERAL,IND,Cauliflower,69,1,70,0.04,243596
Tamil Nadu,191,Madurai North,KUPPUSAMY N,MALE,40.0,GENERAL,IND,Plate Containing Food,49,0,49,0.03,243596
Tamil Nadu,192,Madurai South,BOOMINATHAN.M,MALE,61.0,GENERAL,DMK,Rising Sun,62284,528,62812,42.49,230133
Tamil Nadu,192,Madurai South,SARAVANAN. S.S,MALE,45.0,GENERAL,ADMK,Two Leaves,56005,292,56297,38.08,230133
Tamil Nadu,192,Madurai South,ESWARAN.G,MALE,45.0,GENERAL,MNM,Battery torch,12773,48,12821,8.67,230133
Tamil Nadu,192,Madurai South,ABBAS.M,MALE,50.0,GENERAL,NTK,Ganna Kisan,10430,53,10483,7.09,230133
Tamil Nadu,192,Madurai South,RAAJALINGAM.SHA,MALE,45.0,GENERAL,AMMKMNKZ,Pressure Cooker,2662,10,2672,1.81,230133
Tamil Nadu,192,Madurai South,NOTA,,,,NOTA,NOTA,1532,19,1551,1.05,230133
Tamil Nadu,192,Madurai South,SARAVANAN.R,MALE,33.0,GENERAL,IND,Dustbin,254,3,257,0.17,230133
Tamil Nadu,192,Madurai South,JEYA.K,FEMALE,45.0,SC,IND,Wallet,175,3,178,0.12,230133
Tamil Nadu,192,Madurai South,RAJKUMAR(a)MANIKANDAN.K,MALE,45.0,GENERAL,IND,Peas,162,0,162,0.11,230133
Tamil Nadu,192,Madurai South,VENGADACHALAPATHY.T.S,MALE,54.0,GENERAL,IND,Funnel,158,1,159,0.11,230133
Tamil Nadu,192,Madurai South,BHARATHI KANNAMMA. S,THIRD,63.0,GENERAL,NGPP,Pot,140,0,140,0.09,230133
Tamil Nadu,192,Madurai South,RAVICHANDRAN.V.C,MALE,52.0,GENERAL,IND,Carrom Board,116,0,116,0.08,230133
Tamil Nadu,192,Madurai South,SADAM HUSSAIN.K,MALE,31.0,GENERAL,MIDP,CCTV Camera,104,0,104,0.07,230133
Tamil Nadu,192,Madurai South,UMESH.K.R,MALE,60.0,GENERAL,IND,Camera,81,0,81,0.05,230133
Tamil Nadu,193,Madurai Central,PALANIVEL THIAGA RAJAN,MALE,55.0,GENERAL,DMK,Rising Sun,72231,974,73205,48.99,241913
Tamil Nadu,193,Madurai Central,JOTHI MUTHURAMALINGAM N,MALE,54.0,GENERAL,ADMK,Two Leaves,38834,195,39029,26.12,241913
